#EXPORTTYPE:                 ,DATA SINGLE                                               
#FILE:                       ,03882_Sapp-12.69mg-0.25mm_-30-180_10_Ar-20-70_03.04.12.dd3
#FORMAT:                     ,NETZSCH5                                                  
#FTYPE:                      ,ASCII                                                     
#IDENTITY:                   ,03882                                                     
#DECIMAL:                    ,POINT                                                     
#SEPARATOR:                  ,COMMA                                                     
#MTYPE:                      ,DSC                                                       
#INSTRUMENT:                 ,NETZSCH DSC 204F1                                         
#PROJECT:                    ,'??<R?¿?Raai                                              
#DATE/TIME:                  ,03-Apr-12 6:16:04 PM                                      
#CORR. FILE:                 ,03881-2_bline_-30-180_10_Ar-20-70_03.04.12.bd3            
#TEMPCAL:                    ,03060_Al-pirced_10_Ar-20-70_27.01.11.td3                  
#SENSITIVITY:                ,Senszero.exx                                              
#LABORATORY:                 ,'?a¿Rý?-ÿ¿???                                             
#OPERATOR:                   ,?a?e?-?R                                                  
#REMARK:                     ,                                                          
#SAMPLE:                     ,bline                                                     
#SAMPLE MASS /mg:            ,12.6900                                                   
#MATERIAL:                   ,??a                                                       
#REFERENCE:                  ,-?a                                                       
#REFERENCE MASS /mg:         ,0.0000                                                    
#TYPE OF CRUCIBLE:           ,Pan Al, pierced lid                                       
#SAMPLE CRUCIBLE MASS /mg:   ,0.0000                                                    
#REFERENCE CRUCIBLE MASS /mg:,0.0000                                                    
#M.RANGE /cV:                ,5000                                                      
#TAU-R:                      ,---                                                       
#CORR. CODE:                 ,000                                                       
#EXO:                        ,+1                                                        
#RANGE:                      ,-30oC....180oC/0.0....10.0K/min                           
#SEGMENT:                    ,S1-3/3                                                    
#SEG. 1:                     ,-30oC/00:10/-30oC                                         
#SEG. 2:                     ,-30oC/10.0(K/min)/180oC                                   
#SEG. 3:                     ,180oC/00:10/180oC                                         

##Temp./oC,Time/min,DSC/uV,Sensit./(uV/mW),Segment
-29.34800, 0.00000,    -1.02377,1.00000,1
-29.41076, 0.01000,    -1.05457,1.00000,1
-29.47295, 0.02000,    -1.08430,1.00000,1
-29.53403, 0.03000,    -1.11188,1.00000,1
-29.59342, 0.04000,    -1.13624,1.00000,1
-29.65057, 0.05000,    -1.15631,1.00000,1
-29.70491, 0.06000,    -1.17101,1.00000,1
-29.75588, 0.07000,    -1.17927,1.00000,1
-29.80293, 0.08000,    -1.18001,1.00000,1
-29.84549, 0.09000,    -1.17216,1.00000,1
-29.88300, 0.10000,    -1.15465,1.00000,1
-29.91508, 0.11000,    -1.12684,1.00000,1
-29.94209, 0.12000,    -1.08977,1.00000,1
-29.96458, 0.13000,    -1.04495,1.00000,1
-29.98307, 0.14000,    -0.99387,1.00000,1
-29.99812, 0.15000,    -0.93801,1.00000,1
-30.01026, 0.16000,    -0.87887,1.00000,1
-30.02004, 0.17000,    -0.81794,1.00000,1
-30.02800, 0.18000,    -0.75670,1.00000,1
-30.03467, 0.19000,    -0.69665,1.00000,1
-30.04060, 0.20000,    -0.63927,1.00000,1
-30.04624, 0.21000,    -0.58588,1.00000,1
-30.05165, 0.22000,    -0.53703,1.00000,1
-30.05683, 0.23000,    -0.49310,1.00000,1
-30.06174, 0.24000,    -0.45445,1.00000,1
-30.06636, 0.25000,    -0.42147,1.00000,1
-30.07067, 0.26000,    -0.39452,1.00000,1
-30.07466, 0.27000,    -0.37399,1.00000,1
-30.07829, 0.28000,    -0.36023,1.00000,1
-30.08156, 0.29000,    -0.35364,1.00000,1
-30.08443, 0.30000,    -0.35458,1.00000,1
-30.08689, 0.31000,    -0.36322,1.00000,1
-30.08898, 0.32000,    -0.37892,1.00000,1
-30.09073, 0.33000,    -0.40083,1.00000,1
-30.09218, 0.34000,    -0.42811,1.00000,1
-30.09336, 0.35000,    -0.45992,1.00000,1
-30.09432, 0.36000,    -0.49540,1.00000,1
-30.09510, 0.37000,    -0.53371,1.00000,1
-30.09572, 0.38000,    -0.57401,1.00000,1
-30.09623, 0.39000,    -0.61544,1.00000,1
-30.09667, 0.40000,    -0.65717,1.00000,1
-30.09706, 0.41000,    -0.69847,1.00000,1
-30.09742, 0.42000,    -0.73911,1.00000,1
-30.09773, 0.43000,    -0.77900,1.00000,1
-30.09800, 0.44000,    -0.81803,1.00000,1
-30.09823, 0.45000,    -0.85609,1.00000,1
-30.09840, 0.46000,    -0.89309,1.00000,1
-30.09852, 0.47000,    -0.92892,1.00000,1
-30.09859, 0.48000,    -0.96347,1.00000,1
-30.09860, 0.49000,    -0.99666,1.00000,1
-30.09855, 0.50000,    -1.02836,1.00000,1
-30.09843, 0.51000,    -1.05851,1.00000,1
-30.09827, 0.52000,    -1.08711,1.00000,1
-30.09807, 0.53000,    -1.11419,1.00000,1
-30.09785, 0.54000,    -1.13978,1.00000,1
-30.09762, 0.55000,    -1.16391,1.00000,1
-30.09739, 0.56000,    -1.18661,1.00000,1
-30.09717, 0.57000,    -1.20791,1.00000,1
-30.09699, 0.58000,    -1.22783,1.00000,1
-30.09685, 0.59000,    -1.24641,1.00000,1
-30.09677, 0.60000,    -1.26368,1.00000,1
-30.09675, 0.61000,    -1.27967,1.00000,1
-30.09677, 0.62000,    -1.29443,1.00000,1
-30.09678, 0.63000,    -1.30803,1.00000,1
-30.09677, 0.64000,    -1.32052,1.00000,1
-30.09670, 0.65000,    -1.33195,1.00000,1
-30.09653, 0.66000,    -1.34239,1.00000,1
-30.09623, 0.67000,    -1.35189,1.00000,1
-30.09576, 0.68000,    -1.36051,1.00000,1
-30.09509, 0.69000,    -1.36831,1.00000,1
-30.09420, 0.70000,    -1.37534,1.00000,1
-30.09307, 0.71000,    -1.38166,1.00000,1
-30.09179, 0.72000,    -1.38731,1.00000,1
-30.09049, 0.73000,    -1.39231,1.00000,1
-30.08929, 0.74000,    -1.39671,1.00000,1
-30.08832, 0.75000,    -1.40053,1.00000,1
-30.08768, 0.76000,    -1.40381,1.00000,1
-30.08751, 0.77000,    -1.40658,1.00000,1
-30.08793, 0.78000,    -1.40887,1.00000,1
-30.08905, 0.79000,    -1.41071,1.00000,1
-30.09100, 0.80000,    -1.41215,1.00000,1
-30.09385, 0.81000,    -1.41320,1.00000,1
-30.09748, 0.82000,    -1.41389,1.00000,1
-30.10170, 0.83000,    -1.41424,1.00000,1
-30.10634, 0.84000,    -1.41426,1.00000,1
-30.11122, 0.85000,    -1.41397,1.00000,1
-30.11617, 0.86000,    -1.41339,1.00000,1
-30.12102, 0.87000,    -1.41254,1.00000,1
-30.12557, 0.88000,    -1.41143,1.00000,1
-30.12966, 0.89000,    -1.41008,1.00000,1
-30.13312, 0.90000,    -1.40851,1.00000,1
-30.13580, 0.91000,    -1.40673,1.00000,1
-30.13774, 0.92000,    -1.40475,1.00000,1
-30.13902, 0.93000,    -1.40257,1.00000,1
-30.13972, 0.94000,    -1.40020,1.00000,1
-30.13991, 0.95000,    -1.39762,1.00000,1
-30.13967, 0.96000,    -1.39486,1.00000,1
-30.13909, 0.97000,    -1.39190,1.00000,1
-30.13823, 0.98000,    -1.38875,1.00000,1
-30.13717, 0.99000,    -1.38542,1.00000,1
-30.13600, 1.00000,    -1.38190,1.00000,1
-30.13478, 1.01000,    -1.37820,1.00000,1
-30.13351, 1.02000,    -1.37437,1.00000,1
-30.13222, 1.03000,    -1.37043,1.00000,1
-30.13089, 1.04000,    -1.36645,1.00000,1
-30.12954, 1.05000,    -1.36245,1.00000,1
-30.12815, 1.06000,    -1.35849,1.00000,1
-30.12675, 1.07000,    -1.35461,1.00000,1
-30.12532, 1.08000,    -1.35085,1.00000,1
-30.12387, 1.09000,    -1.34725,1.00000,1
-30.12241, 1.10000,    -1.34386,1.00000,1
-30.12094, 1.11000,    -1.34070,1.00000,1
-30.11946, 1.12000,    -1.33774,1.00000,1
-30.11797, 1.13000,    -1.33490,1.00000,1
-30.11649, 1.14000,    -1.33213,1.00000,1
-30.11502, 1.15000,    -1.32936,1.00000,1
-30.11356, 1.16000,    -1.32654,1.00000,1
-30.11211, 1.17000,    -1.32359,1.00000,1
-30.11069, 1.18000,    -1.32046,1.00000,1
-30.10930, 1.19000,    -1.31709,1.00000,1
-30.10794, 1.20000,    -1.31342,1.00000,1
-30.10662, 1.21000,    -1.30940,1.00000,1
-30.10533, 1.22000,    -1.30507,1.00000,1
-30.10409, 1.23000,    -1.30050,1.00000,1
-30.10287, 1.24000,    -1.29575,1.00000,1
-30.10168, 1.25000,    -1.29088,1.00000,1
-30.10053, 1.26000,    -1.28595,1.00000,1
-30.09940, 1.27000,    -1.28103,1.00000,1
-30.09830, 1.28000,    -1.27617,1.00000,1
-30.09723, 1.29000,    -1.27144,1.00000,1
-30.09618, 1.30000,    -1.26690,1.00000,1
-30.09515, 1.31000,    -1.26260,1.00000,1
-30.09414, 1.32000,    -1.25853,1.00000,1
-30.09315, 1.33000,    -1.25467,1.00000,1
-30.09218, 1.34000,    -1.25100,1.00000,1
-30.09124, 1.35000,    -1.24750,1.00000,1
-30.09031, 1.36000,    -1.24416,1.00000,1
-30.08941, 1.37000,    -1.24094,1.00000,1
-30.08853, 1.38000,    -1.23783,1.00000,1
-30.08767, 1.39000,    -1.23482,1.00000,1
-30.08682, 1.40000,    -1.23187,1.00000,1
-30.08600, 1.41000,    -1.22898,1.00000,1
-30.08520, 1.42000,    -1.22612,1.00000,1
-30.08442, 1.43000,    -1.22328,1.00000,1
-30.08365, 1.44000,    -1.22046,1.00000,1
-30.08290, 1.45000,    -1.21763,1.00000,1
-30.08217, 1.46000,    -1.21478,1.00000,1
-30.08146, 1.47000,    -1.21190,1.00000,1
-30.08076, 1.48000,    -1.20897,1.00000,1
-30.08008, 1.49000,    -1.20599,1.00000,1
-30.07941, 1.50000,    -1.20293,1.00000,1
-30.07876, 1.51000,    -1.19979,1.00000,1
-30.07812, 1.52000,    -1.19659,1.00000,1
-30.07749, 1.53000,    -1.19334,1.00000,1
-30.07688, 1.54000,    -1.19006,1.00000,1
-30.07628, 1.55000,    -1.18678,1.00000,1
-30.07569, 1.56000,    -1.18350,1.00000,1
-30.07512, 1.57000,    -1.18026,1.00000,1
-30.07456, 1.58000,    -1.17707,1.00000,1
-30.07401, 1.59000,    -1.17395,1.00000,1
-30.07347, 1.60000,    -1.17092,1.00000,1
-30.07295, 1.61000,    -1.16800,1.00000,1
-30.07243, 1.62000,    -1.16517,1.00000,1
-30.07193, 1.63000,    -1.16241,1.00000,1
-30.07144, 1.64000,    -1.15970,1.00000,1
-30.07096, 1.65000,    -1.15702,1.00000,1
-30.07050, 1.66000,    -1.15436,1.00000,1
-30.07005, 1.67000,    -1.15169,1.00000,1
-30.06961, 1.68000,    -1.14900,1.00000,1
-30.06918, 1.69000,    -1.14627,1.00000,1
-30.06876, 1.70000,    -1.14347,1.00000,1
-30.06836, 1.71000,    -1.14060,1.00000,1
-30.06797, 1.72000,    -1.13767,1.00000,1
-30.06759, 1.73000,    -1.13473,1.00000,1
-30.06722, 1.74000,    -1.13179,1.00000,1
-30.06686, 1.75000,    -1.12889,1.00000,1
-30.06650, 1.76000,    -1.12606,1.00000,1
-30.06615, 1.77000,    -1.12333,1.00000,1
-30.06580, 1.78000,    -1.12073,1.00000,1
-30.06546, 1.79000,    -1.11829,1.00000,1
-30.06512, 1.80000,    -1.11603,1.00000,1
-30.06478, 1.81000,    -1.11399,1.00000,1
-30.06444, 1.82000,    -1.11212,1.00000,1
-30.06410, 1.83000,    -1.11041,1.00000,1
-30.06377, 1.84000,    -1.10879,1.00000,1
-30.06344, 1.85000,    -1.10725,1.00000,1
-30.06312, 1.86000,    -1.10574,1.00000,1
-30.06280, 1.87000,    -1.10423,1.00000,1
-30.06249, 1.88000,    -1.10267,1.00000,1
-30.06218, 1.89000,    -1.10103,1.00000,1
-30.06188, 1.90000,    -1.09928,1.00000,1
-30.06159, 1.91000,    -1.09738,1.00000,1
-30.06131, 1.92000,    -1.09535,1.00000,1
-30.06104, 1.93000,    -1.09322,1.00000,1
-30.06077, 1.94000,    -1.09102,1.00000,1
-30.06051, 1.95000,    -1.08879,1.00000,1
-30.06026, 1.96000,    -1.08653,1.00000,1
-30.06001, 1.97000,    -1.08429,1.00000,1
-30.05977, 1.98000,    -1.08210,1.00000,1
-30.05953, 1.99000,    -1.07997,1.00000,1
-30.05929, 2.00000,    -1.07794,1.00000,1
-30.05906, 2.01000,    -1.07604,1.00000,1
-30.05884, 2.02000,    -1.07424,1.00000,1
-30.05861, 2.03000,    -1.07254,1.00000,1
-30.05839, 2.04000,    -1.07092,1.00000,1
-30.05817, 2.05000,    -1.06936,1.00000,1
-30.05796, 2.06000,    -1.06785,1.00000,1
-30.05775, 2.07000,    -1.06636,1.00000,1
-30.05753, 2.08000,    -1.06490,1.00000,1
-30.05733, 2.09000,    -1.06343,1.00000,1
-30.05712, 2.10000,    -1.06194,1.00000,1
-30.05691, 2.11000,    -1.06042,1.00000,1
-30.05671, 2.12000,    -1.05888,1.00000,1
-30.05650, 2.13000,    -1.05730,1.00000,1
-30.05630, 2.14000,    -1.05571,1.00000,1
-30.05610, 2.15000,    -1.05410,1.00000,1
-30.05590, 2.16000,    -1.05247,1.00000,1
-30.05570, 2.17000,    -1.05084,1.00000,1
-30.05551, 2.18000,    -1.04920,1.00000,1
-30.05531, 2.19000,    -1.04756,1.00000,1
-30.05512, 2.20000,    -1.04593,1.00000,1
-30.05492, 2.21000,    -1.04430,1.00000,1
-30.05473, 2.22000,    -1.04267,1.00000,1
-30.05454, 2.23000,    -1.04103,1.00000,1
-30.05436, 2.24000,    -1.03936,1.00000,1
-30.05418, 2.25000,    -1.03767,1.00000,1
-30.05400, 2.26000,    -1.03593,1.00000,1
-30.05383, 2.27000,    -1.03415,1.00000,1
-30.05366, 2.28000,    -1.03230,1.00000,1
-30.05350, 2.29000,    -1.03039,1.00000,1
-30.05335, 2.30000,    -1.02839,1.00000,1
-30.05321, 2.31000,    -1.02631,1.00000,1
-30.05307, 2.32000,    -1.02418,1.00000,1
-30.05294, 2.33000,    -1.02201,1.00000,1
-30.05282, 2.34000,    -1.01984,1.00000,1
-30.05270, 2.35000,    -1.01771,1.00000,1
-30.05258, 2.36000,    -1.01564,1.00000,1
-30.05246, 2.37000,    -1.01366,1.00000,1
-30.05235, 2.38000,    -1.01181,1.00000,1
-30.05223, 2.39000,    -1.01010,1.00000,1
-30.05212, 2.40000,    -1.00858,1.00000,1
-30.05200, 2.41000,    -1.00727,1.00000,1
-30.05188, 2.42000,    -1.00612,1.00000,1
-30.05176, 2.43000,    -1.00512,1.00000,1
-30.05164, 2.44000,    -1.00421,1.00000,1
-30.05152, 2.45000,    -1.00336,1.00000,1
-30.05139, 2.46000,    -1.00253,1.00000,1
-30.05126, 2.47000,    -1.00168,1.00000,1
-30.05114, 2.48000,    -1.00078,1.00000,1
-30.05101, 2.49000,    -0.99978,1.00000,1
-30.05088, 2.50000,    -0.99865,1.00000,1
-30.05075, 2.51000,    -0.99735,1.00000,1
-30.05063, 2.52000,    -0.99592,1.00000,1
-30.05050, 2.53000,    -0.99436,1.00000,1
-30.05037, 2.54000,    -0.99272,1.00000,1
-30.05024, 2.55000,    -0.99102,1.00000,1
-30.05012, 2.56000,    -0.98929,1.00000,1
-30.05000, 2.57000,    -0.98756,1.00000,1
-30.04988, 2.58000,    -0.98585,1.00000,1
-30.04976, 2.59000,    -0.98420,1.00000,1
-30.04965, 2.60000,    -0.98262,1.00000,1
-30.04954, 2.61000,    -0.98116,1.00000,1
-30.04943, 2.62000,    -0.97978,1.00000,1
-30.04933, 2.63000,    -0.97849,1.00000,1
-30.04923, 2.64000,    -0.97726,1.00000,1
-30.04913, 2.65000,    -0.97609,1.00000,1
-30.04903, 2.66000,    -0.97495,1.00000,1
-30.04893, 2.67000,    -0.97383,1.00000,1
-30.04884, 2.68000,    -0.97271,1.00000,1
-30.04874, 2.69000,    -0.97159,1.00000,1
-30.04865, 2.70000,    -0.97045,1.00000,1
-30.04855, 2.71000,    -0.96927,1.00000,1
-30.04846, 2.72000,    -0.96806,1.00000,1
-30.04836, 2.73000,    -0.96685,1.00000,1
-30.04826, 2.74000,    -0.96563,1.00000,1
-30.04817, 2.75000,    -0.96442,1.00000,1
-30.04807, 2.76000,    -0.96324,1.00000,1
-30.04798, 2.77000,    -0.96209,1.00000,1
-30.04789, 2.78000,    -0.96100,1.00000,1
-30.04780, 2.79000,    -0.95996,1.00000,1
-30.04771, 2.80000,    -0.95900,1.00000,1
-30.04762, 2.81000,    -0.95812,1.00000,1
-30.04753, 2.82000,    -0.95731,1.00000,1
-30.04744, 2.83000,    -0.95652,1.00000,1
-30.04736, 2.84000,    -0.95575,1.00000,1
-30.04728, 2.85000,    -0.95496,1.00000,1
-30.04720, 2.86000,    -0.95413,1.00000,1
-30.04712, 2.87000,    -0.95323,1.00000,1
-30.04704, 2.88000,    -0.95223,1.00000,1
-30.04696, 2.89000,    -0.95112,1.00000,1
-30.04688, 2.90000,    -0.94986,1.00000,1
-30.04681, 2.91000,    -0.94843,1.00000,1
-30.04673, 2.92000,    -0.94687,1.00000,1
-30.04666, 2.93000,    -0.94520,1.00000,1
-30.04658, 2.94000,    -0.94345,1.00000,1
-30.04651, 2.95000,    -0.94165,1.00000,1
-30.04644, 2.96000,    -0.93984,1.00000,1
-30.04637, 2.97000,    -0.93804,1.00000,1
-30.04631, 2.98000,    -0.93629,1.00000,1
-30.04624, 2.99000,    -0.93462,1.00000,1
-30.04618, 3.00000,    -0.93306,1.00000,1
-30.04611, 3.01000,    -0.93163,1.00000,1
-30.04605, 3.02000,    -0.93034,1.00000,1
-30.04599, 3.03000,    -0.92915,1.00000,1
-30.04593, 3.04000,    -0.92808,1.00000,1
-30.04588, 3.05000,    -0.92710,1.00000,1
-30.04582, 3.06000,    -0.92620,1.00000,1
-30.04576, 3.07000,    -0.92536,1.00000,1
-30.04570, 3.08000,    -0.92459,1.00000,1
-30.04565, 3.09000,    -0.92387,1.00000,1
-30.04559, 3.10000,    -0.92317,1.00000,1
-30.04553, 3.11000,    -0.92250,1.00000,1
-30.04547, 3.12000,    -0.92185,1.00000,1
-30.04541, 3.13000,    -0.92120,1.00000,1
-30.04535, 3.14000,    -0.92056,1.00000,1
-30.04530, 3.15000,    -0.91990,1.00000,1
-30.04524, 3.16000,    -0.91924,1.00000,1
-30.04518, 3.17000,    -0.91855,1.00000,1
-30.04512, 3.18000,    -0.91783,1.00000,1
-30.04506, 3.19000,    -0.91707,1.00000,1
-30.04500, 3.20000,    -0.91627,1.00000,1
-30.04494, 3.21000,    -0.91542,1.00000,1
-30.04488, 3.22000,    -0.91451,1.00000,1
-30.04482, 3.23000,    -0.91356,1.00000,1
-30.04476, 3.24000,    -0.91256,1.00000,1
-30.04470, 3.25000,    -0.91151,1.00000,1
-30.04464, 3.26000,    -0.91042,1.00000,1
-30.04457, 3.27000,    -0.90929,1.00000,1
-30.04450, 3.28000,    -0.90811,1.00000,1
-30.04443, 3.29000,    -0.90689,1.00000,1
-30.04435, 3.30000,    -0.90563,1.00000,1
-30.04427, 3.31000,    -0.90433,1.00000,1
-30.04419, 3.32000,    -0.90301,1.00000,1
-30.04410, 3.33000,    -0.90168,1.00000,1
-30.04400, 3.34000,    -0.90036,1.00000,1
-30.04391, 3.35000,    -0.89906,1.00000,1
-30.04381, 3.36000,    -0.89779,1.00000,1
-30.04371, 3.37000,    -0.89658,1.00000,1
-30.04361, 3.38000,    -0.89544,1.00000,1
-30.04351, 3.39000,    -0.89439,1.00000,1
-30.04341, 3.40000,    -0.89343,1.00000,1
-30.04331, 3.41000,    -0.89258,1.00000,1
-30.04321, 3.42000,    -0.89183,1.00000,1
-30.04311, 3.43000,    -0.89116,1.00000,1
-30.04302, 3.44000,    -0.89055,1.00000,1
-30.04292, 3.45000,    -0.88999,1.00000,1
-30.04283, 3.46000,    -0.88946,1.00000,1
-30.04273, 3.47000,    -0.88894,1.00000,1
-30.04264, 3.48000,    -0.88843,1.00000,1
-30.04256, 3.49000,    -0.88789,1.00000,1
-30.04247, 3.50000,    -0.88731,1.00000,1
-30.04239, 3.51000,    -0.88669,1.00000,1
-30.04231, 3.52000,    -0.88602,1.00000,1
-30.04223, 3.53000,    -0.88531,1.00000,1
-30.04216, 3.54000,    -0.88457,1.00000,1
-30.04208, 3.55000,    -0.88379,1.00000,1
-30.04201, 3.56000,    -0.88300,1.00000,1
-30.04193, 3.57000,    -0.88218,1.00000,1
-30.04186, 3.58000,    -0.88136,1.00000,1
-30.04178, 3.59000,    -0.88053,1.00000,1
-30.04171, 3.60000,    -0.87971,1.00000,1
-30.04163, 3.61000,    -0.87889,1.00000,1
-30.04155, 3.62000,    -0.87808,1.00000,1
-30.04147, 3.63000,    -0.87730,1.00000,1
-30.04139, 3.64000,    -0.87654,1.00000,1
-30.04131, 3.65000,    -0.87581,1.00000,1
-30.04123, 3.66000,    -0.87512,1.00000,1
-30.04116, 3.67000,    -0.87447,1.00000,1
-30.04108, 3.68000,    -0.87387,1.00000,1
-30.04101, 3.69000,    -0.87333,1.00000,1
-30.04094, 3.70000,    -0.87285,1.00000,1
-30.04088, 3.71000,    -0.87243,1.00000,1
-30.04081, 3.72000,    -0.87205,1.00000,1
-30.04075, 3.73000,    -0.87171,1.00000,1
-30.04070, 3.74000,    -0.87136,1.00000,1
-30.04064, 3.75000,    -0.87101,1.00000,1
-30.04058, 3.76000,    -0.87061,1.00000,1
-30.04053, 3.77000,    -0.87016,1.00000,1
-30.04047, 3.78000,    -0.86964,1.00000,1
-30.04041, 3.79000,    -0.86901,1.00000,1
-30.04035, 3.80000,    -0.86827,1.00000,1
-30.04029, 3.81000,    -0.86740,1.00000,1
-30.04023, 3.82000,    -0.86641,1.00000,1
-30.04016, 3.83000,    -0.86534,1.00000,1
-30.04009, 3.84000,    -0.86421,1.00000,1
-30.04002, 3.85000,    -0.86304,1.00000,1
-30.03996, 3.86000,    -0.86187,1.00000,1
-30.03989, 3.87000,    -0.86071,1.00000,1
-30.03983, 3.88000,    -0.85959,1.00000,1
-30.03977, 3.89000,    -0.85854,1.00000,1
-30.03971, 3.90000,    -0.85758,1.00000,1
-30.03965, 3.91000,    -0.85673,1.00000,1
-30.03960, 3.92000,    -0.85599,1.00000,1
-30.03954, 3.93000,    -0.85533,1.00000,1
-30.03949, 3.94000,    -0.85473,1.00000,1
-30.03944, 3.95000,    -0.85418,1.00000,1
-30.03938, 3.96000,    -0.85365,1.00000,1
-30.03932, 3.97000,    -0.85314,1.00000,1
-30.03926, 3.98000,    -0.85262,1.00000,1
-30.03919, 3.99000,    -0.85208,1.00000,1
-30.03912, 4.00000,    -0.85149,1.00000,1
-30.03904, 4.01000,    -0.85084,1.00000,1
-30.03895, 4.02000,    -0.85013,1.00000,1
-30.03885, 4.03000,    -0.84938,1.00000,1
-30.03876, 4.04000,    -0.84858,1.00000,1
-30.03865, 4.05000,    -0.84774,1.00000,1
-30.03855, 4.06000,    -0.84686,1.00000,1
-30.03844, 4.07000,    -0.84596,1.00000,1
-30.03833, 4.08000,    -0.84503,1.00000,1
-30.03822, 4.09000,    -0.84409,1.00000,1
-30.03812, 4.10000,    -0.84313,1.00000,1
-30.03801, 4.11000,    -0.84217,1.00000,1
-30.03791, 4.12000,    -0.84122,1.00000,1
-30.03781, 4.13000,    -0.84028,1.00000,1
-30.03771, 4.14000,    -0.83938,1.00000,1
-30.03761, 4.15000,    -0.83854,1.00000,1
-30.03752, 4.16000,    -0.83775,1.00000,1
-30.03743, 4.17000,    -0.83704,1.00000,1
-30.03734, 4.18000,    -0.83643,1.00000,1
-30.03726, 4.19000,    -0.83592,1.00000,1
-30.03718, 4.20000,    -0.83553,1.00000,1
-30.03710, 4.21000,    -0.83527,1.00000,1
-30.03702, 4.22000,    -0.83512,1.00000,1
-30.03695, 4.23000,    -0.83505,1.00000,1
-30.03688, 4.24000,    -0.83504,1.00000,1
-30.03681, 4.25000,    -0.83506,1.00000,1
-30.03674, 4.26000,    -0.83509,1.00000,1
-30.03667, 4.27000,    -0.83510,1.00000,1
-30.03661, 4.28000,    -0.83507,1.00000,1
-30.03654, 4.29000,    -0.83497,1.00000,1
-30.03647, 4.30000,    -0.83477,1.00000,1
-30.03640, 4.31000,    -0.83446,1.00000,1
-30.03633, 4.32000,    -0.83405,1.00000,1
-30.03626, 4.33000,    -0.83356,1.00000,1
-30.03618, 4.34000,    -0.83300,1.00000,1
-30.03611, 4.35000,    -0.83240,1.00000,1
-30.03603, 4.36000,    -0.83178,1.00000,1
-30.03595, 4.37000,    -0.83115,1.00000,1
-30.03587, 4.38000,    -0.83054,1.00000,1
-30.03579, 4.39000,    -0.82996,1.00000,1
-30.03571, 4.40000,    -0.82943,1.00000,1
-30.03562, 4.41000,    -0.82897,1.00000,1
-30.03553, 4.42000,    -0.82856,1.00000,1
-30.03545, 4.43000,    -0.82820,1.00000,1
-30.03536, 4.44000,    -0.82786,1.00000,1
-30.03527, 4.45000,    -0.82754,1.00000,1
-30.03518, 4.46000,    -0.82722,1.00000,1
-30.03509, 4.47000,    -0.82688,1.00000,1
-30.03500, 4.48000,    -0.82651,1.00000,1
-30.03491, 4.49000,    -0.82609,1.00000,1
-30.03482, 4.50000,    -0.82561,1.00000,1
-30.03474, 4.51000,    -0.82507,1.00000,1
-30.03465, 4.52000,    -0.82445,1.00000,1
-30.03457, 4.53000,    -0.82376,1.00000,1
-30.03449, 4.54000,    -0.82300,1.00000,1
-30.03440, 4.55000,    -0.82218,1.00000,1
-30.03432, 4.56000,    -0.82130,1.00000,1
-30.03424, 4.57000,    -0.82036,1.00000,1
-30.03416, 4.58000,    -0.81936,1.00000,1
-30.03408, 4.59000,    -0.81831,1.00000,1
-30.03400, 4.60000,    -0.81720,1.00000,1
-30.03392, 4.61000,    -0.81605,1.00000,1
-30.03384, 4.62000,    -0.81487,1.00000,1
-30.03376, 4.63000,    -0.81367,1.00000,1
-30.03367, 4.64000,    -0.81248,1.00000,1
-30.03359, 4.65000,    -0.81132,1.00000,1
-30.03351, 4.66000,    -0.81020,1.00000,1
-30.03343, 4.67000,    -0.80914,1.00000,1
-30.03334, 4.68000,    -0.80816,1.00000,1
-30.03326, 4.69000,    -0.80728,1.00000,1
-30.03318, 4.70000,    -0.80652,1.00000,1
-30.03309, 4.71000,    -0.80589,1.00000,1
-30.03301, 4.72000,    -0.80538,1.00000,1
-30.03292, 4.73000,    -0.80496,1.00000,1
-30.03284, 4.74000,    -0.80464,1.00000,1
-30.03275, 4.75000,    -0.80438,1.00000,1
-30.03266, 4.76000,    -0.80417,1.00000,1
-30.03257, 4.77000,    -0.80399,1.00000,1
-30.03248, 4.78000,    -0.80383,1.00000,1
-30.03239, 4.79000,    -0.80367,1.00000,1
-30.03229, 4.80000,    -0.80349,1.00000,1
-30.03220, 4.81000,    -0.80327,1.00000,1
-30.03210, 4.82000,    -0.80302,1.00000,1
-30.03201, 4.83000,    -0.80272,1.00000,1
-30.03191, 4.84000,    -0.80237,1.00000,1
-30.03181, 4.85000,    -0.80196,1.00000,1
-30.03172, 4.86000,    -0.80150,1.00000,1
-30.03162, 4.87000,    -0.80097,1.00000,1
-30.03153, 4.88000,    -0.80037,1.00000,1
-30.03144, 4.89000,    -0.79969,1.00000,1
-30.03135, 4.90000,    -0.79894,1.00000,1
-30.03127, 4.91000,    -0.79811,1.00000,1
-30.03119, 4.92000,    -0.79721,1.00000,1
-30.03111, 4.93000,    -0.79628,1.00000,1
-30.03104, 4.94000,    -0.79533,1.00000,1
-30.03096, 4.95000,    -0.79439,1.00000,1
-30.03089, 4.96000,    -0.79348,1.00000,1
-30.03083, 4.97000,    -0.79262,1.00000,1
-30.03077, 4.98000,    -0.79183,1.00000,1
-30.03071, 4.99000,    -0.79115,1.00000,1
-30.03065, 5.00000,    -0.79058,1.00000,1
-30.03059, 5.01000,    -0.79014,1.00000,1
